list_id,vector_count
4697,18000
4679,18000
4675,18000
4668,18000
4664,18000
4660,18000
4659,18000
4651,18000
4634,18000
4632,18000
4631,18000
4623,18000
4607,18000
4603,18000
4600,18000
4592,18000
4588,18000
4577,18000
4568,18000
4566,18000
4553,18000
4551,18000
4548,18000
4546,18000
4534,18000
4533,18000
4529,18000
4525,18000
4522,18000
4519,18000
4516,18000
4511,18000
4499,18000
4497,18000
4496,18000
4476,18000
4472,18000
4466,18000
4460,18000
4455,18000
4453,18000
4452,18000
4451,18000
4446,18000
4444,18000
4442,18000
4438,18000
4437,18000
4434,18000
4430,18000
4425,18000
4416,18000
4411,18000
4410,18000
4401,18000
4385,18000
4374,18000
4371,18000
4369,18000
4366,18000
4360,18000
4357,18000
4348,18000
4338,18000
4336,18000
4332,18000
4325,18000
4321,18000
4320,18000
4308,18000
4304,18000
4299,18000
4295,18000
4289,18000
4287,18000
4282,18000
4281,18000
4278,18000
4272,18000
4267,18000
4266,18000
4256,18000
4243,18000
4240,18000
4232,18000
4230,18000
4225,18000
4224,18000
4217,18000
4192,18000
4180,18000
4161,18000
4159,18000
4156,18000
4152,18000
4149,18000
4095,18000
4088,18000
4083,18000
4079,18000
4071,18000
4044,18000
4038,18000
4036,18000
4035,18000
4027,18000
4025,18000
4013,18000
3992,18000
3988,18000
3984,18000
3968,18000
3966,18000
3961,18000
3958,18000
3957,18000
3950,18000
3945,18000
3939,18000
3932,18000
3929,18000
3928,18000
3923,18000
3921,18000
3919,18000
3914,18000
3908,18000
3895,18000
3892,18000
3891,18000
3887,18000
3885,18000
3883,18000
3880,18000
3879,18000
3874,18000
3869,18000
3868,18000
3865,18000
3859,18000
3828,18000
3824,18000
3813,18000
3807,18000
3805,18000
3797,18000
3796,18000
3793,18000
3787,18000
3780,18000
3748,18000
3744,18000
3740,18000
3736,18000
3735,18000
3731,18000
3730,18000
3714,18000
3712,18000
3708,18000
3700,18000
3698,18000
3696,18000
3689,18000
3679,18000
3673,18000
3662,18000
3656,18000
3648,18000
3646,18000
3639,18000
3635,18000
3618,18000
3615,18000
3605,18000
3602,18000
3601,18000
3594,18000
3592,18000
3589,18000
3588,18000
3585,18000
3578,18000
3577,18000
3575,18000
3573,18000
3562,18000
3560,18000
3549,18000
3540,18000
3539,18000
3537,18000
3527,18000
3524,18000
3521,18000
3516,18000
3508,18000
3507,18000
3505,18000
3496,18000
3493,18000
3486,18000
3482,18000
3481,18000
3464,18000
3453,18000
3447,18000
3439,18000
3437,18000
3432,18000
3431,18000
3426,18000
3419,18000
3413,18000
3411,18000
3405,18000
3403,18000
3397,18000
3391,18000
3389,18000
3375,18000
3365,18000
3350,18000
3347,18000
3345,18000
3342,18000
3338,18000
3334,18000
3328,18000
3324,18000
3321,18000
3315,18000
3305,18000
3295,18000
3278,18000
3276,18000
3262,18000
3261,18000
3259,18000
3255,18000
3247,18000
3240,18000
3232,18000
3221,18000
3219,18000
3214,18000
3213,18000
3189,18000
3182,18000
3168,18000
3161,18000
3160,18000
3150,18000
3134,18000
3124,18000
3089,18000
3087,18000
3085,18000
3078,18000
3076,18000
3048,18000
3044,18000
3042,18000
3036,18000
3033,18000
3030,18000
3018,18000
3010,18000
3007,18000
2990,18000
2988,18000
2987,18000
2980,18000
2967,18000
2961,18000
2959,18000
2958,18000
2957,18000
2936,18000
2934,18000
2932,18000
2925,18000
2922,18000
2916,18000
2915,18000
2902,18000
2897,18000
2888,18000
2877,18000
2873,18000
2853,18000
2851,18000
2845,18000
2844,18000
2837,18000
2814,18000
2811,18000
2810,18000
2807,18000
2797,18000
2790,18000
2784,18000
2779,18000
2770,18000
2769,18000
2760,18000
2756,18000
2754,18000
2733,18000
2732,18000
2722,18000
2716,18000
2713,18000
2712,18000
2701,18000
2698,18000
2688,18000
2687,18000
2686,18000
2677,18000
2675,18000
2670,18000
2655,18000
2644,18000
2640,18000
2636,18000
2629,18000
2627,18000
2620,18000
2617,18000
2615,18000
2614,18000
2600,18000
2586,18000
2583,18000
2577,18000
2569,18000
2568,18000
2557,18000
2541,18000
2506,18000
2502,18000
2498,18000
2495,18000
2485,18000
2483,18000
2479,18000
2478,18000
2474,18000
2470,18000
2468,18000
2465,18000
2464,18000
2447,18000
2443,18000
2428,18000
2421,18000
2420,18000
2415,18000
2412,18000
2400,18000
2394,18000
2385,18000
2377,18000
2361,18000
2343,18000
2318,18000
2312,18000
2308,18000
2301,18000
2292,18000
2287,18000
2261,18000
2260,18000
2254,18000
2233,18000
2206,18000
2201,18000
2191,18000
2171,18000
2166,18000
2163,18000
2162,18000
2158,18000
2150,18000
2148,18000
2147,18000
2138,18000
2126,18000
2121,18000
2120,18000
2119,18000
2118,18000
2114,18000
2112,18000
2100,18000
2097,18000
2095,18000
2083,18000
2075,18000
2066,18000
2056,18000
2048,18000
2047,18000
2044,18000
2043,18000
2026,18000
2021,18000
2014,18000
2009,18000
2008,18000
1999,18000
1998,18000
1996,18000
1995,18000
1984,18000
1978,18000
1975,18000
1973,18000
1971,18000
1969,18000
1965,18000
1964,18000
1945,18000
1937,18000
1935,18000
1933,18000
1932,18000
1931,18000
1923,18000
1919,18000
1917,18000
1915,18000
1884,18000
1875,18000
1872,18000
1867,18000
1838,18000
1827,18000
1818,18000
1814,18000
1812,18000
1808,18000
1805,18000
1793,18000
1792,18000
1789,18000
1782,18000
1758,18000
1756,18000
1755,18000
1749,18000
1739,18000
1736,18000
1735,18000
1730,18000
1729,18000
1728,18000
1711,18000
1707,18000
1705,18000
1689,18000
1676,18000
1672,18000
1665,18000
1662,18000
1661,18000
1658,18000
1656,18000
1655,18000
1651,18000
1643,18000
1641,18000
1638,18000
1625,18000
1624,18000
1618,18000
1612,18000
1608,18000
1606,18000
1599,18000
1593,18000
1587,18000
1580,18000
1566,18000
1559,18000
1553,18000
1547,18000
1534,18000
1533,18000
1528,18000
1516,18000
1507,18000
1498,18000
1497,18000
1492,18000
1491,18000
1477,18000
1476,18000
1456,18000
1454,18000
1452,18000
1451,18000
1449,18000
1445,18000
1426,18000
1422,18000
1421,18000
1417,18000
1412,18000
1408,18000
1405,18000
1400,18000
1399,18000
1393,18000
1392,18000
1381,18000
1380,18000
1376,18000
1374,18000
1367,18000
1361,18000
1359,18000
1346,18000
1342,18000
1332,18000
1331,18000
1326,18000
1324,18000
1317,18000
1310,18000
1307,18000
1302,18000
1294,18000
1285,18000
1284,18000
1276,18000
1271,18000
1260,18000
1243,18000
1242,18000
1241,18000
1226,18000
1224,18000
1218,18000
1208,18000
1202,18000
1192,18000
1191,18000
1176,18000
1172,18000
1168,18000
1166,18000
1162,18000
1158,18000
1152,18000
1150,18000
1143,18000
1140,18000
1126,18000
1112,18000
1108,18000
1094,18000
1088,18000
1079,18000
1076,18000
1074,18000
1069,18000
1065,18000
1039,18000
1037,18000
1030,18000
1018,18000
1012,18000
1009,18000
996,18000
994,18000
993,18000
992,18000
985,18000
979,18000
977,18000
975,18000
966,18000
964,18000
953,18000
952,18000
947,18000
946,18000
926,18000
925,18000
920,18000
900,18000
892,18000
889,18000
886,18000
884,18000
879,18000
877,18000
875,18000
869,18000
866,18000
861,18000
850,18000
843,18000
839,18000
835,18000
832,18000
828,18000
826,18000
821,18000
811,18000
806,18000
798,18000
790,18000
785,18000
777,18000
776,18000
771,18000
759,18000
752,18000
747,18000
742,18000
713,18000
699,18000
698,18000
695,18000
692,18000
689,18000
672,18000
671,18000
641,18000
610,18000
596,18000
585,18000
579,18000
577,18000
571,18000
565,18000
563,18000
554,18000
553,18000
533,18000
529,18000
526,18000
525,18000
520,18000
511,18000
503,18000
495,18000
488,18000
486,18000
484,18000
469,18000
466,18000
463,18000
458,18000
457,18000
456,18000
448,18000
445,18000
432,18000
426,18000
425,18000
421,18000
418,18000
402,18000
401,18000
393,18000
392,18000
386,18000
378,18000
371,18000
369,18000
366,18000
362,18000
360,18000
351,18000
341,18000
333,18000
330,18000
328,18000
303,18000
295,18000
287,18000
254,18000
252,18000
239,18000
236,18000
235,18000
218,18000
212,18000
211,18000
204,18000
203,18000
200,18000
198,18000
196,18000
195,18000
182,18000
167,18000
158,18000
155,18000
153,18000
143,18000
132,18000
130,18000
107,18000
106,18000
104,18000
103,18000
94,18000
91,18000
89,18000
84,18000
80,18000
75,18000
73,18000
69,18000
68,18000
57,18000
56,18000
49,18000
38,18000
26,18000
21,18000
20,18000
16,18000
17306,15000
17303,15000
17301,15000
17295,15000
17294,15000
17276,15000
17272,15000
17268,15000
17264,15000
17257,15000
17252,15000
17251,15000
17245,15000
17235,15000
17232,15000
17220,15000
17217,15000
17214,15000
17212,15000
17210,15000
17209,15000
17207,15000
17205,15000
17201,15000
17199,15000
17192,15000
17191,15000
17187,15000
17185,15000
17173,15000
17172,15000
17168,15000
17165,15000
17159,15000
17152,15000
17151,15000
17150,15000
17137,15000
17133,15000
17127,15000
17098,15000
17095,15000
17094,15000
17092,15000
17084,15000
17075,15000
17071,15000
17065,15000
17043,15000
17041,15000
17034,15000
17030,15000
17024,15000
17011,15000
17008,15000
17007,15000
17001,15000
16996,15000
16992,15000
16990,15000
16977,15000
16970,15000
16969,15000
16964,15000
16946,15000
16944,15000
16925,15000
16920,15000
16918,15000
16916,15000
16909,15000
16904,15000
16902,15000
16899,15000
16880,15000
16872,15000
16870,15000
16864,15000
16859,15000
16857,15000
16856,15000
16852,15000
16850,15000
16849,15000
16846,15000
16844,15000
16842,15000
16841,15000
16840,15000
16839,15000
16835,15000
16822,15000
16803,15000
16794,15000
16793,15000
16784,15000
16782,15000
16778,15000
16774,15000
16773,15000
16771,15000
16750,15000
16734,15000
16732,15000
16727,15000
16720,15000
16718,15000
16715,15000
16705,15000
16686,15000
16681,15000
16673,15000
16665,15000
16656,15000
16650,15000
16648,15000
16641,15000
16618,15000
16600,15000
16597,15000
16592,15000
16582,15000
16577,15000
16576,15000
16565,15000
16561,15000
16548,15000
16542,15000
16536,15000
16525,15000
16517,15000
16514,15000
16509,15000
16503,15000
16501,15000
16498,15000
16484,15000
16473,15000
16471,15000
16457,15000
16456,15000
16451,15000
16449,15000
16448,15000
16441,15000
16435,15000
16428,15000
16419,15000
16415,15000
16412,15000
16402,15000
16396,15000
16386,15000
16385,15000
16377,15000
16371,15000
16362,15000
16353,15000
16343,15000
16340,15000
16330,15000
16328,15000
16322,15000
16316,15000
16310,15000
16305,15000
16295,15000
16278,15000
16276,15000
16275,15000
16272,15000
16265,15000
16263,15000
16261,15000
16255,15000
16237,15000
16236,15000
16232,15000
16224,15000
16219,15000
16215,15000
16214,15000
16209,15000
16207,15000
16200,15000
16194,15000
16189,15000
16187,15000
16182,15000
16178,15000
16171,15000
16168,15000
16156,15000
16154,15000
16152,15000
16151,15000
16150,15000
16147,15000
16143,15000
16134,15000
16131,15000
16121,15000
16119,15000
16115,15000
16113,15000
16104,15000
16099,15000
16096,15000
16095,15000
16094,15000
16092,15000
16090,15000
16083,15000
16077,15000
16074,15000
16071,15000
16049,15000
16047,15000
16044,15000
16043,15000
16041,15000
16037,15000
16036,15000
16026,15000
16023,15000
16019,15000
16009,15000
16008,15000
16003,15000
15998,15000
15992,15000
15982,15000
15980,15000
15978,15000
15972,15000
15968,15000
15964,15000
15961,15000
15958,15000
15953,15000
15952,15000
15947,15000
15943,15000
15942,15000
15938,15000
15923,15000
15921,15000
15900,15000
15899,15000
15896,15000
15891,15000
15885,15000
15882,15000
15879,15000
15870,15000
15869,15000
15868,15000
15863,15000
15860,15000
15859,15000
15841,15000
15833,15000
15826,15000
15821,15000
15809,15000
15800,15000
15798,15000
15796,15000
15790,15000
15786,15000
15778,15000
15775,15000
15772,15000
15771,15000
15764,15000
15752,15000
15740,15000
15731,15000
15727,15000
15715,15000
15714,15000
15702,15000
15692,15000
15685,15000
15675,15000
15668,15000
15667,15000
15663,15000
15659,15000
15656,15000
15649,15000
15648,15000
15643,15000
15638,15000
15629,15000
15610,15000
15606,15000
15605,15000
15600,15000
15596,15000
15588,15000
15586,15000
15583,15000
15580,15000
15571,15000
15568,15000
15550,15000
15547,15000
15543,15000
15540,15000
15536,15000
15535,15000
15532,15000
15506,15000
15504,15000
15502,15000
15489,15000
15474,15000
15473,15000
15465,15000
15464,15000
15463,15000
15451,15000
15440,15000
15439,15000
15438,15000
15436,15000
15429,15000
15428,15000
15421,15000
15419,15000
15417,15000
15410,15000
15407,15000
15396,15000
15392,15000
15381,15000
15374,15000
15369,15000
15355,15000
15352,15000
15351,15000
15348,15000
15346,15000
15345,15000
15343,15000
15340,15000
15325,15000
15318,15000
15311,15000
15304,15000
15296,15000
15295,15000
15293,15000
15287,15000
15284,15000
15283,15000
15282,15000
15273,15000
15258,15000
15255,15000
15254,15000
15251,15000
15247,15000
15245,15000
15236,15000
15231,15000
15224,15000
15209,15000
15203,15000
15190,15000
15188,15000
15186,15000
15178,15000
15164,15000
15162,15000
15145,15000
15142,15000
15141,15000
15137,15000
15134,15000
15131,15000
15129,15000
15128,15000
15104,15000
15096,15000
15084,15000
15080,15000
15078,15000
15067,15000
15066,15000
15055,15000
15047,15000
15039,15000
15034,15000
15033,15000
15030,15000
15015,15000
15002,15000
14996,15000
14991,15000
14989,15000
14983,15000
14981,15000
14975,15000
14973,15000
14968,15000
14967,15000
14962,15000
14959,15000
14955,15000
14949,15000
14942,15000
14936,15000
14935,15000
14934,15000
14932,15000
14914,15000
14909,15000
14905,15000
14899,15000
14896,15000
14884,15000
14883,15000
14881,15000
14873,15000
14844,15000
14841,15000
14832,15000
14819,15000
14816,15000
14813,15000
14772,15000
14769,15000
14767,15000
14757,15000
14756,15000
14753,15000
14752,15000
14751,15000
14747,15000
14741,15000
14739,15000
14734,15000
14731,15000
14728,15000
14727,15000
14714,15000
14709,15000
14695,15000
14684,15000
14681,15000
14680,15000
14674,15000
14662,15000
14659,15000
14657,15000
14651,15000
14646,15000
14645,15000
14638,15000
14626,15000
14621,15000
14620,15000
14619,15000
14612,15000
14608,15000
14606,15000
14603,15000
14601,15000
14600,15000
14597,15000
14594,15000
14591,15000
14583,15000
14556,15000
14552,15000
14548,15000
14547,15000
14543,15000
14524,15000
14511,15000
14490,15000
14483,15000
14477,15000
14470,15000
14467,15000
14457,15000
14453,15000
14450,15000
14449,15000
14443,15000
14438,15000
14420,15000
14418,15000
14410,15000
14393,15000
14387,15000
14383,15000
14382,15000
14381,15000
14376,15000
14370,15000
14367,15000
14365,15000
14360,15000
14351,15000
14350,15000
14348,15000
14345,15000
14339,15000
14338,15000
14329,15000
14320,15000
14311,15000
14306,15000
14305,15000
14304,15000
14302,15000
14298,15000
14297,15000
14295,15000
14292,15000
14289,15000
14288,15000
14276,15000
14265,15000
14263,15000
14261,15000
14260,15000
14256,15000
14255,15000
14252,15000
14240,15000
14237,15000
14227,15000
14221,15000
14217,15000
14209,15000
14203,15000
14202,15000
14199,15000
14160,15000
14153,15000
14150,15000
14132,15000
14130,15000
14109,15000
14108,15000
14103,15000
14096,15000
14092,15000
14086,15000
14082,15000
14075,15000
14064,15000
14050,15000
14031,15000
14027,15000
14022,15000
14013,15000
14009,15000
13994,15000
13987,15000
13974,15000
13967,15000
13964,15000
13963,15000
13944,15000
13936,15000
13926,15000
13920,15000
13919,15000
13915,15000
13908,15000
13905,15000
13895,15000
13882,15000
13880,15000
13873,15000
13872,15000
13869,15000
13866,15000
13863,15000
13847,15000
13844,15000
13842,15000
13836,15000
13831,15000
13829,15000
13826,15000
13823,15000
13813,15000
13812,15000
13799,15000
13783,15000
13774,15000
13771,15000
13770,15000
13767,15000
13761,15000
13758,15000
13756,15000
13751,15000
13742,15000
13740,15000
13735,15000
13734,15000
13733,15000
13732,15000
13722,15000
13708,15000
13704,15000
13681,15000
13678,15000
13674,15000
13669,15000
13668,15000
13665,15000
13664,15000
13659,15000
13640,15000
13624,15000
13615,15000
13614,15000
13599,15000
13592,15000
13585,15000
13573,15000
13562,15000
13558,15000
13556,15000
13550,15000
13549,15000
13529,15000
13526,15000
13524,15000
13523,15000
13514,15000
13496,15000
13494,15000
13489,15000
13480,15000
13475,15000
13469,15000
13465,15000
13454,15000
13444,15000
13432,15000
13431,15000
13416,15000
13414,15000
13399,15000
13393,15000
13389,15000
13385,15000
13368,15000
13350,15000
13344,15000
13340,15000
13335,15000
13323,15000
13322,15000
13318,15000
13317,15000
13307,15000
13306,15000
13303,15000
13297,15000
13281,15000
13279,15000
13269,15000
13257,15000
13256,15000
13218,15000
13210,15000
13205,15000
13203,15000
13194,15000
13192,15000
13189,15000
13184,15000
13176,15000
13173,15000
13165,15000
13153,15000
13140,15000
13138,15000
13136,15000
13131,15000
13130,15000
13127,15000
13124,15000
13121,15000
13118,15000
13117,15000
13111,15000
13110,15000
13107,15000
13096,15000
13095,15000
13093,15000
13084,15000
13082,15000
13080,15000
13079,15000
13067,15000
13064,15000
13063,15000
13060,15000
13056,15000
13049,15000
13044,15000
13041,15000
13040,15000
13032,15000
13026,15000
13025,15000
13009,15000
13005,15000
12997,15000
12996,15000
12989,15000
12988,15000
12967,15000
12965,15000
12962,15000
12960,15000
12956,15000
12953,15000
12941,15000
12930,15000
12928,15000
12927,15000
12922,15000
12908,15000
12901,15000
12887,15000
12870,15000
12862,15000
12859,15000
12856,15000
12851,15000
12848,15000
12847,15000
12846,15000
12838,15000
12834,15000
12822,15000
12815,15000
12812,15000
12810,15000
12806,15000
12805,15000
12799,15000
12796,15000
12782,15000
12781,15000
12779,15000
12773,15000
12765,15000
12760,15000
12759,15000
12754,15000
12752,15000
12735,15000
12730,15000
12725,15000
12722,15000
12720,15000
12716,15000
12714,15000
12706,15000
12698,15000
12697,15000
12693,15000
12691,15000
12688,15000
12684,15000
12672,15000
12671,15000
12659,15000
12656,15000
12654,15000
12650,15000
12642,15000
12627,15000
12625,15000
12618,15000
12608,15000
12606,15000
12603,15000
12586,15000
12585,15000
12583,15000
12573,15000
12568,15000
12567,15000
12566,15000
12559,15000
12558,15000
12557,15000
12554,15000
12535,15000
12532,15000
12519,15000
12513,15000
12512,15000
12511,15000
12505,15000
12495,15000
12488,15000
12484,15000
12475,15000
12472,15000
12466,15000
12461,15000
12460,15000
12459,15000
12458,15000
12450,15000
12443,15000
12440,15000
12437,15000
12436,15000
12433,15000
12432,15000
12426,15000
12425,15000
12422,15000
12415,15000
12414,15000
12413,15000
12411,15000
12401,15000
12392,15000
12387,15000
12383,15000
12379,15000
12373,15000
12371,15000
12361,15000
12358,15000
12350,15000
12345,15000
12343,15000
12328,15000
12325,15000
12323,15000
12316,15000
12297,15000
12285,15000
12284,15000
12283,15000
12282,15000
12276,15000
12271,15000
12261,15000
12255,15000
12253,15000
12246,15000
12240,15000
12236,15000
12223,15000
12222,15000
12218,15000
12202,15000
12199,15000
12198,15000
12197,15000
12191,15000
12190,15000
12186,15000
12167,15000
12165,15000
12164,15000
12152,15000
12150,15000
12143,15000
12139,15000
12108,15000
12106,15000
12102,15000
12094,15000
12090,15000
12087,15000
12084,15000
12083,15000
12082,15000
12077,15000
12074,15000
12062,15000
12059,15000
12057,15000
12052,15000
12041,15000
12037,15000
12033,15000
12023,15000
12020,15000
12013,15000
12011,15000
12009,15000
11995,15000
11990,15000
11989,15000
11985,15000
11984,15000
11979,15000
11961,15000
11956,15000
11955,15000
11953,15000
11949,15000
11947,15000
11941,15000
11940,15000
11932,15000
11931,15000
11913,15000
11903,15000
11894,15000
11891,15000
11885,15000
11876,15000
11875,15000
11865,15000
11859,15000
11856,15000
11853,15000
11848,15000
11842,15000
11835,15000
11832,15000
11829,15000
11821,15000
11819,15000
11806,15000
11801,15000
11799,15000
11780,15000
11762,15000
11761,15000
11755,15000
11739,15000
11734,15000
11733,15000
11724,15000
11714,15000
11707,15000
11706,15000
11699,15000
11697,15000
11694,15000
11686,15000
11673,15000
11668,15000
11661,15000
11651,15000
11644,15000
11641,15000
11628,15000
11615,15000
11611,15000
11608,15000
11606,15000
11600,15000
11596,15000
11595,15000
11581,15000
11577,15000
11570,15000
11568,15000
11567,15000
11558,15000
11551,15000
11545,15000
11542,15000
11541,15000
11534,15000
11530,15000
11508,15000
11502,15000
11497,15000
11487,15000
11482,15000
11480,15000
11478,15000
11474,15000
11459,15000
11455,15000
11446,15000
11445,15000
11442,15000
11440,15000
11439,15000
11433,15000
11432,15000
11423,15000
11410,15000
11401,15000
11397,15000
11394,15000
11392,15000
11389,15000
11382,15000
11381,15000
11375,15000
11372,15000
11370,15000
11368,15000
11367,15000
11360,15000
11359,15000
11358,15000
11354,15000
11340,15000
11324,15000
11314,15000
11312,15000
11308,15000
11302,15000
11291,15000
11290,15000
11283,15000
11282,15000
11276,15000
11272,15000
11266,15000
11263,15000
11255,15000
11253,15000
11243,15000
11242,15000
11237,15000
11234,15000
11228,15000
11226,15000
11215,15000
11212,15000
11207,15000
11202,15000
11201,15000
11200,15000
11185,15000
11180,15000
11176,15000
11175,15000
11170,15000
11158,15000
11157,15000
11151,15000
11147,15000
11140,15000
11138,15000
11134,15000
11132,15000
11121,15000
11114,15000
11108,15000
11100,15000
11087,15000
11085,15000
11083,15000
11081,15000
11080,15000
11070,15000
11062,15000
11061,15000
11060,15000
11049,15000
11038,15000
11037,15000
11036,15000
11031,15000
11030,15000
11029,15000
11027,15000
11018,15000
11002,15000
10985,15000
10983,15000
10975,15000
10969,15000
10963,15000
10962,15000
10958,15000
10957,15000
10955,15000
10946,15000
10939,15000
10931,15000
10922,15000
10914,15000
10912,15000
10909,15000
10897,15000
10888,15000
10881,15000
10879,15000
10872,15000
10846,15000
10843,15000
10840,15000
10838,15000
10826,15000
10825,15000
10824,15000
10817,15000
10807,15000
10805,15000
10804,15000
10795,15000
10793,15000
10782,15000
10772,15000
10764,15000
10762,15000
10757,15000
10735,15000
10734,15000
10726,15000
10725,15000
10712,15000
10708,15000
10706,15000
10700,15000
10693,15000
10685,15000
10684,15000
10679,15000
10676,15000
10675,15000
10666,15000
10665,15000
10659,15000
10655,15000
10638,15000
10637,15000
10636,15000
10632,15000
10624,15000
10623,15000
10613,15000
10612,15000
10607,15000
10606,15000
10605,15000
10600,15000
10597,15000
10596,15000
10591,15000
10586,15000
10583,15000
10580,15000
10578,15000
10569,15000
10567,15000
10564,15000
10558,15000
10550,15000
10549,15000
10547,15000
10531,15000
10528,15000
10516,15000
10515,15000
10504,15000
10480,15000
10475,15000
10472,15000
10466,15000
10463,15000
10462,15000
10458,15000
10457,15000
10449,15000
10446,15000
10444,15000
10441,15000
10436,15000
10417,15000
10411,15000
10407,15000
10403,15000
10402,15000
10401,15000
10397,15000
10396,15000
10392,15000
10366,15000
10365,15000
10364,15000
10359,15000
10356,15000
10351,15000
10349,15000
10340,15000
10335,15000
10318,15000
10315,15000
10310,15000
10302,15000
10292,15000
10287,15000
10284,15000
10282,15000
10280,15000
10274,15000
10268,15000
10266,15000
10264,15000
10237,15000
10236,15000
10235,15000
10208,15000
10196,15000
10194,15000
10187,15000
10185,15000
10180,15000
10175,15000
10165,15000
10162,15000
10161,15000
10147,15000
10146,15000
10142,15000
10132,15000
10128,15000
10123,15000
10120,15000
10110,15000
10109,15000
10102,15000
10098,15000
10095,15000
10094,15000
10090,15000
10065,15000
10056,15000
10048,15000
10044,15000
10039,15000
10024,15000
10017,15000
10011,15000
10009,15000
10008,15000
10005,15000
9990,15000
9987,15000
9976,15000
9967,15000
9965,15000
9954,15000
9953,15000
9943,15000
9932,15000
9930,15000
9924,15000
9913,15000
9908,15000
9896,15000
9895,15000
9887,15000
9884,15000
9882,15000
9875,15000
9873,15000
9871,15000
9867,15000
9856,15000
9850,15000
9833,15000
9832,15000
9828,15000
9824,15000
9822,15000
9818,15000
9816,15000
9815,15000
9811,15000
9799,15000
9790,15000
9781,15000
9775,15000
9763,15000
9757,15000
9751,15000
9747,15000
9744,15000
9736,15000
9716,15000
9715,15000
9711,15000
9708,15000
9688,15000
9680,15000
9668,15000
9667,15000
9663,15000
9654,15000
9652,15000
9651,15000
9616,15000
9612,15000
9610,15000
9609,15000
9606,15000
9605,15000
9598,15000
9596,15000
9586,15000
9581,15000
9578,15000
9576,15000
9572,15000
9569,15000
9562,15000
9558,15000
9556,15000
9544,15000
9537,15000
9535,15000
9531,15000
9528,15000
9519,15000
9515,15000
9512,15000
9508,15000
9507,15000
9499,15000
9492,15000
9479,15000
9473,15000
9454,15000
9449,15000
9448,15000
9446,15000
9444,15000
9409,15000
9400,15000
9390,15000
9381,15000
9373,15000
9370,15000
9360,15000
9354,15000
9353,15000
9352,15000
9343,15000
9325,15000
9315,15000
9308,15000
9305,15000
9302,15000
9295,15000
9288,15000
9284,15000
9283,15000
9282,15000
9279,15000
9277,15000
9275,15000
9257,15000
9254,15000
9246,15000
9245,15000
9240,15000
9230,15000
9225,15000
9222,15000
9221,15000
9212,15000
9208,15000
9206,15000
9204,15000
9203,15000
9192,15000
9179,15000
9178,15000
9176,15000
9173,15000
9162,15000
9161,15000
9148,15000
9146,15000
9137,15000
9136,15000
9131,15000
9121,15000
9096,15000
9094,15000
9078,15000
9069,15000
9062,15000
9051,15000
9039,15000
9029,15000
9027,15000
9026,15000
9020,15000
9019,15000
9018,15000
9005,15000
8991,15000
8987,15000
8985,15000
8983,15000
8981,15000
8967,15000
8966,15000
8964,15000
8960,15000
8949,15000
8941,15000
8940,15000
8937,15000
8921,15000
8917,15000
8912,15000
8905,15000
8899,15000
8896,15000
8881,15000
8880,15000
8874,15000
8864,15000
8861,15000
8854,15000
8848,15000
8845,15000
8839,15000
8833,15000
8827,15000
8823,15000
8812,15000
8802,15000
8798,15000
8785,15000
8770,15000
8767,15000
8765,15000
8753,15000
8749,15000
8745,15000
8744,15000
8737,15000
8729,15000
8715,15000
8702,15000
8696,15000
8679,15000
8675,15000
8672,15000
8669,15000
8668,15000
8666,15000
8664,15000
8645,15000
8644,15000
8641,15000
8626,15000
8625,15000
8624,15000
8616,15000
8615,15000
8611,15000
8608,15000
8605,15000
8604,15000
8595,15000
8594,15000
8586,15000
8581,15000
8580,15000
8575,15000
8571,15000
8565,15000
8563,15000
8560,15000
8556,15000
8549,15000
8544,15000
8542,15000
8539,15000
8530,15000
8525,15000
8520,15000
8519,15000
8497,15000
8495,15000
8474,15000
8465,15000
8464,15000
8450,15000
8441,15000
8439,15000
8438,15000
8430,15000
8424,15000
8422,15000
8421,15000
8416,15000
8406,15000
8404,15000
8388,15000
8384,15000
8375,15000
8356,15000
8351,15000
8337,15000
8335,15000
8334,15000
8289,15000
8285,15000
8279,15000
8278,15000
8277,15000
8276,15000
8273,15000
8265,15000
8262,15000
8226,15000
8225,15000
8222,15000
8215,15000
8212,15000
8201,15000
8198,15000
8195,15000
8177,15000
8174,15000
8170,15000
8167,15000
8152,15000
8141,15000
8139,15000
8130,15000
8129,15000
8123,15000
8119,15000
8117,15000
8113,15000
8110,15000
8109,15000
8106,15000
8101,15000
8086,15000
8084,15000
8044,15000
8043,15000
8039,15000
8035,15000
8033,15000
8031,15000
8030,15000
8028,15000
8026,15000
8025,15000
8024,15000
8015,15000
7997,15000
7987,15000
7985,15000
7973,15000
7967,15000
7959,15000
7956,15000
7946,15000
7940,15000
7928,15000
7917,15000
7916,15000
7906,15000
7900,15000
7892,15000
7880,15000
7874,15000
7869,15000
7868,15000
7860,15000
7851,15000
7849,15000
7848,15000
7842,15000
7840,15000
7833,15000
7826,15000
7820,15000
7817,15000
7814,15000
7812,15000
7806,15000
7796,15000
7795,15000
7793,15000
7791,15000
7783,15000
7780,15000
7775,15000
7771,15000
7762,15000
7752,15000
7750,15000
7748,15000
7735,15000
7732,15000
7731,15000
7727,15000
7726,15000
7724,15000
7723,15000
7721,15000
7717,15000
7702,15000
7697,15000
7683,15000
7681,15000
7678,15000
7672,15000
7668,15000
7657,15000
7654,15000
7653,15000
7651,15000
7635,15000
7626,15000
