query,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
186,"[6, 43, 60, 67, 81, 112, 133, 148, 167, 171, 186, 200, 209, 224, 241]",15,0.231607127469033,0.09350618673488498,0.2292131302257379,"[95901209, 250181636, 250214702, 188091529, 512314806, 28348846, 330634046, 466863412, 181101373, 103465531]","[186, 186, 186, 186, 133, 186, 43, 186, 43, 186]"
187,"[5, 10, 25, 77, 84, 174, 175, 193]",8,0.20810286281630397,0.05820218473672867,0.18388384228455834,"[441212914, 199342980, 84693467, 175992831, 394989135, 84867293, 365170347, 352397999, 250757343, 56096698]","[5, 175, 175, 174, 174, 175, 174, 175, 77, 5]"
188,"[1, 25, 46, 59, 77, 84, 88, 133, 175, 210, 228]",11,0.2758342083543539,0.058359721675515175,0.18018133150921625,"[334562342, 334598495, 334598493, 168176079, 334501887, 375110893, 116216281, 117751874, 115872543, 168295608]","[46, 46, 46, 46, 46, 46, 46, 25, 46, 46]"
189,"[20, 54, 70, 89, 110, 111, 112, 125, 156, 184, 188, 194, 201, 213, 241]",15,0.3251610263250768,0.1099180025048554,0.30637909363334376,"[6355308, 410055028, 194819497, 255599691, 61692006, 273340585, 273536667, 509015108, 413994349, 464858767]","[125, 241, 125, 241, 70, 54, 188, 241, 54, 54]"
190,"[32, 38, 60, 92, 112, 114, 194, 209, 217, 227, 239]",11,0.1712206481024623,0.13930655177682638,0.3430943862662058,"[344564768, 191845909, 35045917, 301643958, 344703644, 130554732, 492702621, 394112207, 578354095, 231678489]","[32, 60, 32, 32, 32, 32, 32, 32, 32, 32]"
191,"[38, 79, 92, 135, 227]",5,0.09399809082970023,0.023848907556384802,0.17863785633817314,"[171442642, 32631619, 335520897, 501602611, 432581730, 539090239, 546251617, 361241062, 352322111, 494548963]","[227, 227, 227, 227, 227, 38, 227, 227, 227, 227]"
192,"[72, 102, 106, 125, 180, 242]",6,0.09410913102328777,0.05466293543577194,0.3631613388424739,"[318392068, 320139952, 117568705, 549951739, 2916007, 457005169, 389366056, 66118274, 98581984, 289795814]","[106, 180, 106, 180, 180, 242, 102, 102, 102, 102]"
193,"[60, 239, 240]",3,0.030082793906331062,0.0194132081232965,0.20444476363870004,"[538484149, 226255915, 538512593, 260666, 485981084, 266275898, 153495727, 478586406, 300018527, 511293266]","[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]"
194,"[26, 61, 65, 148, 231]",5,0.11974367639049888,0.03290677256882191,0.23635490061715245,"[313600579, 10172977, 572186396, 548240362, 478226485, 470251629, 572678835, 11734662, 176079291, 78121338]","[65, 65, 65, 65, 65, 65, 65, 65, 26, 65]"
195,"[20, 39, 82, 84, 100, 128, 192, 199]",8,0.11394688300788403,0.06425584340468049,0.32370701208128594,"[362343117, 284531044, 329153369, 340689957, 390289754, 143120312, 222551320, 19060061, 585852409, 4870671]","[82, 82, 82, 82, 39, 82, 39, 82, 82, 199]"
196,"[32, 93, 159, 209, 227, 239, 240, 241]",8,0.09584209881722927,0.046315024606883526,0.19476749180466868,"[306931078, 405845132, 597686959, 82312785, 168998111, 597636209, 120938282, 432681985, 327950004, 511250089]","[93, 93, 93, 93, 240, 93, 93, 93, 240, 240]"
197,"[2, 32, 46, 47, 97, 118, 127, 147, 180, 209, 212, 216, 228, 240]",14,0.3209206541068852,0.1033083712682128,0.3209189181216061,"[434719975, 472032412, 547329297, 270471031, 547553899, 480557183, 324237631, 520654767, 442910672, 396281211]","[97, 46, 32, 32, 32, 32, 97, 212, 212, 118]"
198,"[36, 54, 167, 201]",4,0.05203578760847449,0.031090892385691404,0.2859157068305649,"[117765081, 373308842, 190182926, 207357695, 144646103, 150867596, 329067235, 57539513, 359502231, 523309804]","[201, 201, 201, 201, 54, 201, 201, 201, 54, 201]"
199,"[167, 187, 201]",3,0.03495472017675638,0.019851448480039835,0.24644295894540846,"[39345817, 161356029, 54506849, 586706085, 44487264, 387032307, 161446401, 6822141, 129685551, 64708726]","[167, 167, 167, 167, 167, 167, 201, 167, 167, 167]"
200,"[0, 5, 10, 12, 18, 26, 51, 126, 169, 181, 239]",11,0.18080322025343776,0.08402483072131872,0.28454620378430595,"[175096196, 260860729, 381846485, 296481143, 100710622, 175919348, 199360428, 397088663, 120517343, 515305740]","[26, 26, 12, 12, 12, 12, 12, 12, 12, 12]"
201,"[39, 60, 63, 84, 93, 112, 159, 175, 196, 227, 239, 241]",12,0.22001901315525174,0.07722226809710264,0.25114944103794795,"[192395646, 90855074, 37233593, 37233594, 90855069, 90855073, 90855072, 397185503, 205513516, 171362839]","[63, 84, 84, 84, 84, 93, 39, 84, 84, 39]"
202,"[5, 10, 82, 146, 159, 174, 175, 200, 216, 240]",10,0.2218379946425557,0.06034062476828694,0.20798414275050164,"[377330137, 97447570, 30899884, 464460003, 171581726, 243250532, 189127591, 231977139, 410312031, 505238245]","[175, 175, 175, 159, 175, 175, 175, 175, 175, 175]"
203,"[20, 38, 59, 70, 82, 84, 89, 105, 128, 159, 174, 192, 216, 237, 240]",15,0.21105494117364287,0.1572160734795034,0.24131655904153984,"[583040551, 557307240, 205637431, 304503096, 135118508, 484396091, 39186597, 370398741, 240826567, 224556329]","[84, 128, 237, 237, 192, 237, 84, 237, 128, 240]"
204,"[10, 49, 77, 81, 82, 93, 164, 188, 241, 242]",10,0.11604103818535805,0.05829882575199008,0.19417616308201105,"[575735573, 458857627, 111196413, 205813791, 458945783, 385545486, 541713224, 119116526, 320037205, 358419389]","[81, 49, 49, 10, 49, 49, 49, 77, 49, 77]"
205,"[10, 39, 72, 106, 132, 188, 242]",7,0.08644090313464403,0.056854724418371916,0.2917935893471752,"[245250692, 321331342, 239518695, 262741634, 64990351, 73491323, 220129541, 428522198, 377067390, 545767797]","[188, 242, 242, 242, 242, 242, 242, 72, 242, 72]"
206,"[12, 48, 68, 112, 183, 184, 194]",7,0.09397773863747716,0.11127314437180758,0.2675235050597361,"[190700844, 136395417, 488840874, 488773708, 481299369, 75870846, 263187519, 267748222, 190684424, 597462537]","[68, 68, 48, 48, 68, 68, 68, 68, 68, 68]"
207,"[10, 36, 54, 70, 106, 108, 111, 112, 156, 188, 192, 194, 201]",13,0.2126628807745874,0.11338371550664306,0.37412449568868256,"[80352651, 258132591, 599103989, 269933265, 172759973, 279711769, 492165791, 157303392, 87612113, 452297173]","[54, 36, 54, 54, 54, 54, 36, 54, 194, 54]"
208,"[8, 10, 49, 77, 82, 100, 132, 175, 195, 228]",10,0.20853502303361893,0.12759616412222385,0.1963460754835978,"[191219637, 561236930, 335134646, 274196408, 572823003, 336144356, 249925343, 237006714, 369261323, 431304777]","[77, 77, 10, 77, 77, 77, 100, 10, 100, 175]"
209,"[17, 33, 85, 89, 96, 125, 188]",7,0.2512220344506204,0.0453899004496634,0.28788220706129714,"[457932028, 424620168, 270001057, 126485989, 494806968, 474884568, 74788566, 192111966, 411217520, 499019896]","[125, 125, 96, 125, 125, 125, 85, 125, 125, 96]"
210,"[60, 109, 240]",3,0.031547983177006245,0.020558141637593508,0.2322926278381298,"[282181337, 178507622, 228138065, 250579398, 15306275, 250574266, 209004159, 442590983, 318470684, 283438076]","[240, 240, 240, 240, 240, 240, 60, 240, 240, 60]"
211,"[10, 39, 49, 82, 100, 111, 188, 239]",8,0.12780915526673198,0.128467399161309,0.3522410063596908,"[421614196, 191842553, 705389, 20298494, 238211637, 201239098, 63479802, 477256244, 5867019, 381212532]","[82, 82, 39, 49, 100, 100, 100, 100, 100, 100]"
212,"[1, 5, 10, 46, 59, 67, 82, 127, 159, 175, 210]",11,0.28652737895026803,0.06638878071680665,0.19893830178559505,"[427804312, 358787744, 519149511, 291297814, 456252842, 519010642, 543821520, 44796746, 519699142, 513600491]","[175, 46, 46, 46, 5, 46, 46, 46, 46, 46]"
213,"[22, 63, 70, 104, 105, 152, 192]",7,0.19017455633729696,0.047829655930399895,0.2741730920305209,"[204398649, 300328709, 558467379, 371938691, 558590194, 544707789, 206269197, 294209137, 558590247, 95669075]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
214,"[6, 30, 75, 91, 129, 171, 186, 200, 209]",9,0.1537238946184516,0.06198360910639167,0.26579616578399307,"[267139604, 504362065, 314766071, 503767635, 240944350, 587386477, 200675898, 98637538, 346695252, 269399973]","[91, 91, 91, 91, 91, 91, 91, 91, 91, 91]"
215,"[20, 39, 60, 100, 111, 128, 194, 239]",8,0.140741600189358,0.1270291837863624,0.37625458106049336,"[101264138, 6324193, 227699365, 348414417, 67605957, 391013241, 538895033, 454800528, 10452797, 486647401]","[60, 39, 39, 100, 39, 194, 111, 194, 39, 20]"
216,"[14, 32, 63, 93, 97, 192, 228, 239]",8,0.1143791419453919,0.058610474690794945,0.3108717180439271,"[545738633, 131520801, 22256055, 209620308, 342089625, 478804827, 412804426, 460533547, 182740574, 504022969]","[32, 228, 32, 32, 32, 32, 228, 32, 32, 32]"
217,"[10, 20, 39, 49, 82, 100, 109, 128, 188, 239, 241]",11,0.15290523832663894,0.14003641158342361,0.24397428691471842,"[181530598, 342643440, 283438531, 74957088, 402439230, 413157942, 330618031, 299742533, 121885518, 423282609]","[49, 82, 100, 49, 49, 128, 49, 49, 82, 82]"
218,"[10, 39, 60, 72, 89, 111, 112, 128, 168, 188, 194, 210, 233, 239]",14,0.2898069126531482,0.10633590677753091,0.33675035401912673,"[277331506, 259608549, 524474363, 212001876, 515146148, 311527520, 260505673, 465222397, 98852285, 62118408]","[233, 239, 39, 39, 10, 128, 60, 39, 233, 72]"
219,"[27, 32, 42, 112, 117, 206]",6,0.13723812624812126,0.038785678800195456,0.25076758007829386,"[8696237, 112356361, 152426640, 371110076, 152569041, 287037603, 18920992, 558990484, 359534568, 114455695]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
220,"[20, 22, 37, 70, 105, 131, 153, 192]",8,0.14535665744915605,0.05866711540147662,0.27125759288901463,"[225365826, 215754056, 430759733, 280571589, 10298824, 150427883, 31452712, 540102773, 223818139, 225365827]","[105, 22, 105, 153, 105, 70, 105, 105, 105, 105]"
221,"[10, 49, 106, 132, 164, 169, 188, 194, 239, 241]",10,0.17799773532897234,0.0815694578923285,0.2584506024606526,"[554741423, 138022694, 549189925, 486320206, 72330407, 485239585, 446883112, 359949891, 451661731, 140214048]","[10, 194, 239, 10, 49, 49, 239, 10, 194, 49]"
222,"[17, 96, 125, 184, 188, 194, 201, 215]",8,0.133354427292943,0.06389341037720442,0.3727840094943531,"[75657568, 499399679, 500920022, 530989305, 427708890, 121838834, 75728776, 370266957, 409790152, 337671548]","[188, 194, 188, 215, 188, 188, 188, 125, 215, 215]"
223,"[1, 32, 43, 77, 93, 97, 112, 201, 217, 221, 228]",11,0.3383642537519336,0.07476958679035306,0.30786070684817707,"[499165963, 244806872, 39179679, 62184164, 387930108, 515925033, 23305869, 336165488, 388217715, 190090106]","[93, 93, 93, 93, 93, 93, 93, 93, 93, 93]"
224,"[0, 10, 51, 72, 106, 111, 169, 175, 209, 210, 221, 222, 239]",13,0.2760524218901992,0.10362712386995554,0.2999851284190439,"[154837546, 399263082, 142742184, 262616471, 365575534, 301028781, 116430779, 151510096, 215296272, 125828246]","[10, 10, 239, 106, 72, 222, 221, 51, 51, 222]"
225,"[10, 18, 20, 37, 40, 43, 75, 81, 106, 109, 114, 128, 148, 186, 188, 239]",16,0.2309913500212133,0.16994259553030133,0.23797377235314343,"[500500670, 204872419, 261717024, 448708491, 108034951, 316048887, 316260945, 308059852, 271403247, 283243693]","[109, 109, 109, 109, 109, 10, 109, 109, 109, 109]"
226,"[1, 19, 147, 170, 174, 212, 228, 230]",8,0.1778458314947784,0.11139391269534826,0.2536519419227261,"[278009245, 326881909, 354220824, 200689784, 435322483, 338557570, 278009243, 277984274, 578033863, 213097581]","[170, 19, 170, 170, 228, 19, 19, 19, 228, 19]"
227,"[1, 63, 70, 82, 84, 132, 175]",7,0.19548220047727227,0.04354425938799977,0.18956478518833006,"[70718408, 185309778, 234748239, 169715958, 190064966, 408452482, 449549112, 190011432, 485474420, 1012876]","[175, 84, 84, 84, 1, 84, 84, 1, 84, 84]"
228,"[5, 10, 51, 59, 118, 172, 174, 211, 221, 239]",10,0.10252267215400934,0.06609105179086328,0.21923083162400872,"[461672923, 469749072, 23241304, 297472075, 432341210, 591050149, 6267407, 419969441, 23439075, 443494384]","[174, 174, 51, 51, 239, 174, 174, 174, 174, 174]"
229,"[10, 12, 51, 115, 124, 126, 181, 194, 239]",9,0.1351376697421074,0.13036951748654246,0.33482691104937756,"[165110528, 67586582, 99217799, 224393251, 134889273, 210985184, 466738673, 594482286, 512128119, 586084807]","[51, 124, 51, 239, 115, 239, 124, 12, 124, 239]"
230,"[1, 8, 14, 27, 32, 77, 93, 97, 106, 112, 117, 169, 194, 201, 228, 239, 241]",17,0.4187452285550535,0.11519972048699856,0.26464226040715244,"[474953049, 3530994, 80636957, 332889903, 111052390, 73800392, 265626474, 443255431, 443331686, 1847177]","[228, 228, 194, 93, 228, 32, 241, 32, 32, 32]"
231,"[1, 25, 61, 81, 88, 107, 112, 166, 178, 210]",10,0.2918832115828991,0.05678329896181822,0.22439496517181395,"[89991653, 140059817, 580530365, 168182756, 104853591, 419975735, 143005337, 428699298, 584630012, 80501965]","[107, 107, 88, 166, 166, 88, 107, 88, 88, 61]"
232,"[0, 19, 21, 30, 112, 123, 131, 168, 172, 202, 211]",11,0.23062037350609899,0.07753983931615949,0.31715555882758717,"[98713409, 177909277, 147394442, 91107562, 549726742, 147394445, 546114314, 214941217, 5025601, 490019212]","[30, 21, 131, 131, 172, 172, 131, 172, 19, 131]"
233,"[10, 49, 67, 180, 188, 201, 242]",7,0.08142027398571372,0.048058937303721905,0.2545466261716293,"[504984856, 242431554, 239327738, 126373020, 396066068, 194968599, 212705817, 111084544, 288421610, 295519136]","[49, 242, 242, 10, 49, 188, 49, 49, 49, 49]"
234,"[5, 10, 174, 242]",4,0.040033204946666956,0.026287063490599394,0.22089462546864524,"[159770241, 344713989, 576938714, 267320803, 98413529, 584767076, 112874534, 591298840, 551654143, 187169498]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
235,"[39, 58, 84, 100, 128, 146, 165, 166]",8,0.19758633570745587,0.1288176393136382,0.40731952429632656,"[207287074, 581377569, 487295500, 315719430, 581364594, 241399605, 260869230, 76527956, 263214848, 473129382]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166]"
236,"[30, 39, 60, 79, 82, 106, 109, 111, 146, 187, 221, 244]",12,0.22269128123298287,0.0963044692762196,0.35117330982272205,"[252807156, 513130372, 413571677, 327254144, 71337707, 12061169, 327484327, 131792897, 488905857, 591291984]","[187, 244, 187, 187, 109, 187, 187, 60, 221, 109]"
237,"[1, 4, 19, 61, 175, 228, 237]",7,0.2504159505479038,0.0403097178786993,0.20804280711204878,"[146209864, 207416052, 443569561, 308277021, 19206867, 192562765, 244611117, 199106263, 200513652, 308914882]","[19, 19, 19, 19, 228, 19, 19, 19, 19, 19]"
238,"[8, 10, 20, 70, 82, 84, 100, 126, 164, 175, 192]",11,0.2627911763265729,0.07912157662212849,0.30126305508681317,"[111866789, 389621074, 459518741, 258697845, 30828443, 420000791, 278139817, 190378584, 241714159, 29720461]","[20, 82, 20, 20, 20, 20, 20, 20, 20, 20]"
239,"[20, 36, 54, 167, 192, 201]",6,0.12466629268601537,0.049218527507036924,0.3131530915852636,"[576170942, 471806674, 540790931, 576845681, 471806675, 47270806, 497348389, 341138726, 437624085, 593293856]","[54, 54, 54, 54, 54, 54, 54, 54, 54, 54]"
240,"[1, 39, 49, 58, 81, 100, 135, 146, 166]",9,0.2545221131294966,0.058258536737412214,0.23956652135691708,"[465379783, 533899989, 570130124, 470519715, 311758170, 592727661, 476286188, 339323604, 384752977, 544977346]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166]"
241,"[10, 18, 43, 52, 97, 111, 114, 126, 188, 192, 194, 239]",12,0.26300925528630614,0.1614960920996964,0.3914008636493236,"[418437896, 142854679, 441430417, 466042600, 435016144, 278381767, 143084785, 128269911, 441430416, 277805602]","[114, 10, 10, 192, 10, 126, 10, 114, 10, 10]"
242,"[14, 61, 70, 72, 85, 96, 106, 112, 125, 194]",10,0.19237351138144732,0.07402187073603272,0.308347107633017,"[61204959, 761823, 555866732, 299371034, 499356352, 351830174, 5598323, 530384155, 89250462, 577712007]","[125, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
243,"[4, 22, 32, 59, 93, 104, 105, 195, 209]",9,0.1809542621485889,0.06170971738174558,0.2057038674182776,"[277112741, 412518062, 412187181, 93936348, 197684119, 93936342, 243063315, 197802243, 10632284, 312754310]","[59, 59, 104, 59, 32, 209, 59, 209, 209, 59]"
244,"[0, 8, 32, 60, 93, 111, 112, 194, 217, 224, 239, 241]",12,0.2515947720967233,0.09048917796462774,0.3403745840769261,"[313444692, 588249407, 476325483, 222662854, 435256884, 142206264, 420042020, 175706998, 561255511, 35624740]","[241, 32, 32, 8, 8, 241, 241, 32, 32, 0]"
245,"[57, 166, 182, 207, 222, 233]",6,0.13902251701802015,0.09939581109210849,0.22702630046599856,"[256759132, 99533321, 256964906, 92583006, 184019389, 299765828, 256556031, 493483566, 572516081, 55115253]","[57, 57, 57, 57, 57, 57, 57, 57, 57, 57]"
246,"[43, 59, 64, 67, 112, 141, 192, 224]",8,0.1466168900951743,0.05201687477529049,0.2646323174703866,"[1251765, 586105672, 267429588, 459914452, 224696016, 93685992, 350919020, 454666523, 401097672, 475758851]","[43, 43, 43, 43, 43, 43, 43, 43, 43, 43]"
247,"[8, 38, 39, 43, 77, 82, 111, 112, 175, 188, 194, 227, 239, 241]",14,0.42618762981146574,0.09193942276760936,0.2793423780739041,"[60052471, 489818873, 32238832, 60052463, 151809483, 166871090, 595317627, 403273476, 448625263, 431696917]","[188, 39, 188, 194, 188, 38, 43, 43, 175, 38]"
248,"[6, 8, 10, 18, 30, 40, 84, 93, 105, 111, 112, 126, 133, 171, 186, 192, 209]",17,0.38074470264837146,0.14118509087711573,0.3632033540565959,"[417626872, 432668821, 136047029, 417719329, 515175143, 388113716, 466821590, 532062416, 349897224, 32834108]","[84, 84, 133, 18, 105, 186, 18, 192, 84, 192]"
249,"[61, 63, 70, 111, 112, 125, 132, 184, 194, 213, 235]",11,0.17317521618679166,0.09143808018416166,0.3556579208128493,"[349775003, 515826092, 277428547, 339887798, 187344339, 81588480, 385121512, 171432387, 163151673, 243350895]","[235, 63, 235, 235, 125, 63, 235, 235, 235, 235]"
250,"[32, 39, 60, 109, 239, 240]",6,0.1380097782239318,0.044303399976342916,0.29558185456941527,"[69230666, 478950957, 336633819, 287498137, 144197282, 555327371, 580140457, 54105543, 66945193, 69233970]","[60, 60, 60, 240, 240, 60, 60, 60, 60, 240]"
251,"[57, 85, 112, 152, 193, 207, 210, 222]",8,0.21880572708323598,0.04233942274004221,0.21082868438679725,"[130600393, 296953335, 339453212, 16753632, 450069847, 450547638, 472006806, 67926576, 181223926, 320765772]","[57, 207, 207, 222, 207, 222, 57, 57, 207, 207]"
252,"[10, 49, 72, 81, 89, 100, 128, 132, 164, 188]",10,0.14345175493508577,0.12833747919648886,0.23045012208167465,"[556708913, 142114823, 367074455, 158353305, 565558185, 347110418, 147560058, 487930366, 477208341, 375497994]","[100, 100, 128, 100, 100, 100, 100, 100, 100, 100]"
253,"[10, 39, 49, 82, 100, 242]",6,0.08110327925533056,0.04686769982799888,0.3004336016795908,"[302744492, 333148443, 436608571, 393663660, 300917590, 262104474, 429844938, 119623098, 187265929, 264070712]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]"
254,"[20, 70, 81, 82, 175, 188, 192, 213]",8,0.16886246111243963,0.05654067173600197,0.3025234706583433,"[118146128, 48794137, 151510097, 589768549, 496864727, 598481862, 318836595, 266668750, 338114455, 145870661]","[20, 20, 20, 81, 82, 20, 81, 20, 175, 20]"
255,"[2, 112, 115, 159, 216, 237]",6,0.1460979743860662,0.0467734606936574,0.3348972727932657,"[292534411, 328159846, 30202463, 359212294, 131355395, 357597443, 298166651, 131350912, 455746047, 71636407]","[237, 237, 237, 237, 237, 237, 237, 237, 237, 237]"
256,"[8, 10, 49, 97, 106, 111, 115, 124, 181, 194, 209, 239, 241]",13,0.26966272527351975,0.10097981942817569,0.3474900209918045,"[252591723, 234806344, 244780871, 416954526, 258167317, 125246433, 19114631, 182566740, 555752634, 463291827]","[10, 241, 241, 8, 8, 97, 239, 241, 241, 241]"
257,"[75, 93, 117, 171, 186, 200, 209]",7,0.10541750164702535,0.05420331796631217,0.20345660595090262,"[434153040, 529403482, 120493665, 529403479, 529403503, 134269616, 522449877, 327915963, 152912651, 188758845]","[117, 117, 117, 117, 117, 117, 117, 171, 117, 117]"
258,"[8, 27, 32, 39, 60, 76, 80, 93, 109, 112, 194, 217, 239]",13,0.2412539883516729,0.1014570347033441,0.33217152954938894,"[88701253, 490342025, 123830971, 134522396, 18282864, 123830953, 591348524, 219917206, 597691292, 263012109]","[80, 32, 80, 80, 80, 60, 80, 80, 80, 80]"
259,"[27, 32, 93, 112, 117, 224]",6,0.11675416212528944,0.0487899174913764,0.26921401017655927,"[154732199, 154732197, 572262770, 347563760, 288178730, 239702580, 144061373, 288178726, 239702579, 572968631]","[117, 27, 117, 117, 27, 117, 117, 117, 117, 117]"
260,"[19, 21, 29, 30, 38, 87, 88, 123, 146, 167, 183, 195, 196, 207, 217, 230, 231]",17,0.2195651545189321,0.11124373553320765,0.28422476140343966,"[100286525, 155553042, 10122994, 135317774, 176003473, 100286527, 155553047, 155553079, 88261564, 155883553]","[217, 196, 217, 217, 207, 217, 217, 217, 230, 217]"
261,"[1, 53, 75, 77, 79, 109, 146, 148, 171, 206, 210, 231, 240]",13,0.29489202331751585,0.0808527166955173,0.1710381385906098,"[4524895, 74550604, 445787907, 88456256, 295186495, 558808179, 207826055, 316764553, 133329912, 586794254]","[109, 206, 109, 109, 109, 206, 206, 109, 206, 206]"
262,"[1, 6, 30, 82, 109, 146, 163, 171, 183, 214, 217, 230]",12,0.2571811326779425,0.17052855156362057,0.3523272607902375,"[95720623, 53701756, 503153203, 466037083, 484857871, 175107495, 71433789, 484505856, 301139874, 379825590]","[6, 6, 163, 6, 183, 6, 163, 183, 183, 6]"
263,"[10, 49, 59, 82, 88, 89, 111, 132, 169, 188, 210, 222, 241, 242]",14,0.2489056088961661,0.09015583386644721,0.2302080991544894,"[557928172, 347969678, 222915391, 257069672, 278161760, 433835864, 278093455, 123740052, 140390112, 122787582]","[241, 10, 241, 49, 241, 241, 241, 241, 132, 241]"
264,"[60, 239, 240]",3,0.030218506697565317,0.024535983335226774,0.20444476363870004,"[233407006, 435570483, 480249928, 291933944, 322897174, 563613627, 185204568, 484928148, 269699980, 165684051]","[60, 60, 60, 240, 240, 60, 240, 240, 60, 240]"
265,"[7, 10, 29, 40, 43, 75, 97, 106, 109, 112, 114, 126, 133, 148, 186, 200]",16,0.31646821601316333,0.12099840585142374,0.31732470479619224,"[523497108, 527786466, 325126919, 557678687, 451363458, 5017229, 339036093, 528044045, 117516005, 411534122]","[186, 109, 200, 126, 186, 75, 126, 200, 40, 133]"
266,"[10, 20, 70, 82, 84, 89, 132, 167, 188, 192]",10,0.1502171610482037,0.13693146826699376,0.23095774864777924,"[552280843, 329747043, 49049533, 137424482, 27657960, 540642273, 511570617, 175885679, 191456297, 424117335]","[188, 188, 188, 20, 188, 84, 188, 188, 188, 188]"
267,"[20, 70, 82, 84, 100, 104, 105, 111, 188]",9,0.17342398641631007,0.06665124604478478,0.2944471571439256,"[78764858, 371787682, 408203775, 156049288, 510702858, 111762927, 525953634, 141530784, 262088274, 371787683]","[20, 82, 20, 82, 188, 20, 84, 20, 20, 82]"
268,"[45, 235]",2,0.019602105021476746,0.012272758409380913,0.21056925563607365,"[74747535, 93361313, 394235956, 171012032, 242572753, 273894787, 567164578, 471474406, 267827370, 90293096]","[235, 235, 235, 235, 235, 235, 235, 235, 235, 235]"
269,"[4, 8, 61, 63, 70, 82, 84, 100, 175, 192, 222]",11,0.3095755805261433,0.0717254769988358,0.2366533904040063,"[403834415, 267393903, 355470976, 150243399, 85041956, 562016862, 314981017, 445850608, 226350951, 442983307]","[4, 70, 100, 100, 100, 63, 192, 63, 84, 4]"
270,"[6, 8, 30, 49, 58, 77, 82, 93, 146, 164, 171, 196, 217, 227, 241]",15,0.317651872523129,0.10403717588633299,0.2774257798679173,"[502140063, 250722537, 405150403, 71652752, 572451043, 119499054, 291357335, 444628632, 441571600, 364471701]","[6, 6, 6, 6, 6, 227, 6, 49, 6, 6]"
271,"[20, 33, 36, 39, 54, 67, 85, 96, 100, 112, 128, 156, 188, 241]",14,0.3173189419321716,0.09678757889196277,0.273922147495406,"[138546516, 360930416, 81687041, 77469376, 60367323, 191875909, 424990887, 100667324, 2889470, 492037150]","[128, 128, 96, 96, 96, 156, 128, 36, 128, 20]"
272,"[0, 7, 10, 43, 93, 97, 114, 126, 132, 134, 192, 202]",12,0.34949643071740866,0.09179027238860726,0.3247748613357544,"[336577159, 491439662, 509772699, 7131706, 437331133, 436212736, 142619170, 66709713, 275720178, 9981591]","[97, 97, 97, 114, 97, 97, 97, 97, 43, 97]"
273,"[6, 89, 106, 109, 111, 146, 210, 214]",8,0.2486971910111606,0.06607252219691873,0.328906467591878,"[64111972, 323016300, 192523111, 419973672, 56080895, 577481869, 581188461, 56080896, 37944013, 338167639]","[106, 106, 106, 106, 106, 106, 106, 106, 106, 106]"
274,"[10, 43, 47, 52, 67, 114, 141, 159, 170, 186, 192, 200, 241]",13,0.27076333994045854,0.0766923138871789,0.23115441147596216,"[26248581, 387166986, 278457651, 336161745, 328554913, 408259553, 31417085, 439845467, 584980869, 340559727]","[67, 67, 192, 67, 200, 200, 43, 114, 67, 52]"
275,"[39, 49, 58, 77, 82, 100, 188]",7,0.12054403405636549,0.05608063889667392,0.25878746302000116,"[9783334, 408762294, 495212845, 284531044, 247032399, 437489512, 338284993, 495426882, 62715298, 448893192]","[100, 82, 82, 82, 82, 82, 82, 82, 100, 100]"
276,"[30, 59, 180, 200, 236]",5,0.09623771486803889,0.03715376975014806,0.34400556311011316,"[436029570, 329168428, 321753880, 63366943, 207872475, 525951911, 233499756, 93308388, 371060307, 433422438]","[59, 59, 59, 59, 59, 59, 59, 59, 59, 59]"
277,"[4, 22, 59, 61, 67, 70, 82, 104, 105, 106, 193, 242]",12,0.20270959101617336,0.07543467823415995,0.2061699389014393,"[31946965, 32028002, 327591504, 31946964, 32028005, 3732107, 269001050, 41456240, 32028003, 373177213]","[104, 22, 22, 22, 22, 104, 22, 104, 22, 22]"
278,"[1, 5, 8, 48, 77, 79, 82, 92, 93, 114, 171, 175, 183, 195, 209, 215]",16,0.4148383289575577,0.10199521761387587,0.21274764070403762,"[439466226, 352621923, 352621907, 529409137, 352621916, 20351559, 423643659, 570471915, 331805645, 510207290]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]"
279,"[38, 57, 92, 159, 227]",5,0.0543317967094481,0.03191998600959778,0.23806180469691754,"[567262646, 426251557, 169248418, 229299783, 455673218, 332339887, 162829623, 229299782, 418125855, 473109885]","[38, 92, 92, 92, 38, 38, 38, 38, 38, 38]"
280,"[17, 33, 96, 125, 188]",5,0.14476744085550308,0.10459116194397211,0.3560614408459514,"[309202531, 234819638, 300725854, 540915380, 285929706, 348090363, 230152569, 267221799, 131278595, 477974229]","[96, 96, 96, 96, 125, 125, 188, 96, 188, 96]"
